Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
156,7.0,0.0,0.0,498.0,16.0,23.0,6646.0,0.1,-2787.7429769782375,0.0,0.0,1200.4311072826385,,,,,,,,,,,,,,,,,,,,,-1146.1029986916715,1017.5024852703651,0.006979034965020993,-2766.9136684315245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,533.0,17.0,35.0,6681.0,0.1,-1814.494092060701,0.0,0.0,1203.8514375686646,,,,,,,,,,,,,,,,,,,,,-821.5367286243801,620.8418584137611,0.006979034965020993,-1789.3171515447855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,655.0,18.0,122.0,6803.0,0.1,-3992.5292716690265,0.0,0.0,1214.658451795578,,,,,,,,,,,,,,,,,,,,,-1640.7965902308567,1259.970993639832,0.008964083874125915,-3799.9481840808444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,695.0,19.0,40.0,6843.0,0.1,-717.4992783778464,0.0,0.0,1218.5497162342072,,,,,,,,,,,,,,,,,,,,,-217.43995302376078,232.1503614348147,0.006979034965020993,-710.2214128612053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,726.0,20.0,31.0,6874.0,0.1,-324.38679656569053,0.0,0.0,1221.663646221161,,,,,,,,,,,,,,,,,,,,,-70.39805615331132,102.3082704011835,0.00995511979025179,-322.84983364238866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,30.0,1.0,30.0,6904.0,0.1,-1288.4995621501496,0.0,0.0,1291.2501831054688,,,,,,,,,,,,,,,,,,,,,-567.663023661492,475.9380551453197,0.008964083874125915,-1274.0164302844435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,64.0,2.0,34.0,6938.0,0.1,-614.7667409591139,0.0,0.0,1294.599317073822,,,,,,,,,,,,,,,,,,,,,-185.84229079209612,200.01315221885685,0.006979034965020993,-609.6668270594745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,0.0,93.0,3.0,29.0,6967.0,0.1,-416.51474915493037,0.0,0.0,1297.6901078224182,,,,,,,,,,,,,,,,,,,,,-126.5858414672057,134.4217147351762,0.007972055930055972,-413.6706874566069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,0.0,119.0,4.0,26.0,6993.0,0.1,-275.7822158456119,0.0,0.0,1300.4210379123688,,,,,,,,,,,,,,,,,,,,,-135.79585300338024,112.4549025414062,0.006979034965020993,-274.96254807365193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,0.0,161.0,5.0,42.0,7035.0,0.1,-1217.9565402868536,0.0,0.0,1304.5917875766754,,,,,,,,,,,,,,,,,,,,,-322.0706858196438,394.71784169720155,0.01882996513560092,-1206.8420487378546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,185.0,6.0,24.0,7059.0,0.1,-1986.944853493172,0.0,0.0,1307.1578822135925,,,,,,,,,,,,,,,,,,,,,-780.8310008931143,722.4984489564221,0.005985019985005999,-1972.1472317880816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,268.0,7.0,83.0,7142.0,0.1,-4211.19659550413,0.0,0.0,1314.6381635665894,,,,,,,,,,,,,,,,,,,,,-586.8147403959731,1169.4481650983505,0.05920547403905497,-4170.828458139096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,296.0,8.0,28.0,7170.0,0.1,-4898.610452887049,0.0,0.0,1317.7226657867432,,,,,,,,,,,,,,,,,,,,,-1999.8992089616538,1682.3312283323273,0.005985019985005999,-4852.313048820717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,0.0,332.0,9.0,36.0,7206.0,0.1,-5430.2848850896025,0.0,0.0,1321.2961208820343,,,,,,,,,,,,,,,,,,,,,-2106.6432398104766,1827.0708989910645,0.007972055930055972,-5365.170704695111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,0.0,364.0,10.0,32.0,7238.0,0.1,-4904.725517362043,0.0,0.0,1324.5229122638702,,,,,,,,,,,,,,,,,,,,,-1940.6443128996584,1726.911632632802,0.008964083874125915,-4852.324696417394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,0.0,390.0,11.0,26.0,7264.0,0.1,-2305.488713235857,0.0,0.0,1327.318162202835,,,,,,,,,,,,,,,,,,,,,-836.1328937540046,794.2966432229831,0.006979034965020993,-2288.323616908455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,0.0,417.0,12.0,27.0,7291.0,0.1,-2658.4527123464413,0.0,0.0,1330.0756940841675,,,,,,,,,,,,,,,,,,,,,-1030.442671295293,912.2342803610834,0.006979034965020993,-2635.899924169886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,0.0,442.0,13.0,25.0,7316.0,0.1,-3686.7727425063804,0.0,0.0,1332.9155633449554,,,,,,,,,,,,,,,,,,,,,-1408.4454831185246,1290.8198478121437,0.006979034965020993,-3658.875697948619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,0.0,502.0,14.0,60.0,7376.0,0.1,-8216.248389008668,0.0,0.0,1338.492000579834,,,,,,,,,,,,,,,,,,,,,-3395.272040812832,2261.7869293641174,0.005985019985005999,-8028.581200379461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,0.0,528.0,15.0,26.0,7402.0,0.1,-3907.546444114826,0.0,0.0,1341.1917757987976,,,,,,,,,,,,,,,,,,,,,-1615.8973135074464,1392.700223557537,0.006979034965020993,-3873.275792272387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,0.0,557.0,16.0,29.0,7431.0,0.1,-3759.332481085913,0.0,0.0,1344.1827573776245,,,,,,,,,,,,,,,,,,,,,-1650.0403881632187,1318.5559043656353,0.006979034965020993,-3718.915421757275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,0.0,591.0,17.0,34.0,7465.0,0.1,-1856.1070103412405,0.0,0.0,1347.8050246238708,,,,,,,,,,,,,,,,,,,,,-925.2417820750898,622.4898609838181,0.005985019985005999,-1828.3035685842872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,0.0,623.0,18.0,32.0,7497.0,0.1,-1411.7536699723642,0.0,0.0,1351.1186909675598,,,,,,,,,,,,,,,,,,,,,-660.9544486937527,517.7164889279485,0.007972055930055972,-1393.388511248149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,0.0,669.0,19.0,46.0,7543.0,0.1,-838.5204528483087,0.0,0.0,1355.4754390716553,,,,,,,,,,,,,,,,,,,,,-242.82622389490334,276.555975186656,2.052043412638149,-829.0076328071242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,0.0,697.0,20.0,28.0,7571.0,0.1,-374.41580585203906,0.0,0.0,1358.303130865097,,,,,,,,,,,,,,,,,,,,,-108.69312468957806,118.637306637052,0.007972055930055972,-372.1162587619958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,38.0,1.0,38.0,7609.0,0.1,-1650.7763235417315,0.0,0.0,1427.0425262451172,,,,,,,,,,,,,,,,,,,,,-808.8451306733656,575.400276511256,0.007972055930055972,-1623.2851556021917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,76.0,2.0,38.0,7647.0,0.1,-655.4789782517811,0.0,0.0,1431.0282492637634,,,,,,,,,,,,,,,,,,,,,-189.7931864282315,215.3405481304126,0.008964083874125915,-649.565318238667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,123.0,3.0,47.0,7694.0,0.1,-262.9714188628527,0.0,0.0,1435.5064120292664,,,,,,,,,,,,,,,,,,,,,-34.77866166182855,69.09301625599797,0.024702287402953382,-261.8602804653964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,159.0,4.0,36.0,7730.0,0.1,-65.28901952090911,0.0,0.0,1439.0982143878937,,,,,,,,,,,,,,,,,,,,,-34.25292461317589,26.483788125382443,0.00995511979025179,-70.69607001901208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,183.0,5.0,24.0,7754.0,0.1,-879.7308019915785,0.0,0.0,1441.6519465446472,,,,,,,,,,,,,,,,,,,,,-289.9745699938022,300.5972085538685,0.005985019985005999,-874.5195769460423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,209.0,6.0,26.0,7780.0,0.1,-2157.286943278566,0.0,0.0,1444.3374843597412,,,,,,,,,,,,,,,,,,,,,-813.1034815838242,781.9565756687626,0.006979034965020993,-2140.42496225694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,234.0,7.0,25.0,7805.0,0.1,-3566.8968604593774,0.0,0.0,1447.172551393509,,,,,,,,,,,,,,,,,,,,,-1433.2202590488191,1233.4577776736605,0.005985019985005999,-3538.1390940321294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,263.0,8.0,29.0,7834.0,0.1,-4579.176860301956,0.0,0.0,1450.1452322006226,,,,,,,,,,,,,,,,,,,,,-1730.506721017208,1588.8901848120088,0.007972055930055972,-4538.063754838382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,293.0,9.0,30.0,7864.0,0.1,-4352.926962338313,0.0,0.0,1453.2070424556732,,,,,,,,,,,,,,,,,,,,,-1690.388355879963,1480.6744108151036,0.006979034965020993,-4310.832666161573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,330.0,10.0,37.0,7901.0,0.1,-6288.4756153317685,0.0,0.0,1457.0037500858307,,,,,,,,,,,,,,,,,,,,,-2873.2598126667895,2071.119334467776,0.005985019985005999,-6194.54790352224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,357.0,11.0,27.0,7928.0,0.1,-2381.8252781087776,0.0,0.0,1459.814563035965,,,,,,,,,,,,,,,,,,,,,-864.7118452273209,815.2574503158874,0.006979034965020993,-2363.202099284111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,386.0,12.0,29.0,7957.0,0.1,-2913.867154014027,0.0,0.0,1463.0195829868317,,,,,,,,,,,,,,,,,,,,,-1104.8195877325245,1006.922065728448,0.007972055930055972,-2887.5996977656196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,412.0,13.0,26.0,7983.0,0.1,-4216.578897284144,0.0,0.0,1465.7886271476746,,,,,,,,,,,,,,,,,,,,,-1713.9391677818878,1456.5354902562135,0.005985019985005999,-4180.373044638048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,441.0,14.0,29.0,8012.0,0.1,-4808.132028701629,0.0,0.0,1468.738673210144,,,,,,,,,,,,,,,,,,,,,-1887.9634274051116,1649.2360228534387,0.006979034965020993,-4762.902130666083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,466.0,15.0,25.0,8037.0,0.1,-3726.348872520059,0.0,0.0,1471.4301590919495,,,,,,,,,,,,,,,,,,,,,-1544.4655150512656,1336.800712266548,0.006979034965020993,-3695.123787094181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,495.0,16.0,29.0,8066.0,0.1,-3768.002426628076,0.0,0.0,1474.5534036159515,,,,,,,,,,,,,,,,,,,,,-1643.2063423531383,1323.9560194860553,0.006979034965020993,-3727.801317533587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,563.0,17.0,68.0,8134.0,0.1,-2485.995386626434,0.0,0.0,1480.8193163871765,,,,,,,,,,,,,,,,,,,,,-918.3345472597449,704.938201738229,0.006979034965020993,-2428.403015039837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,590.0,18.0,27.0,8161.0,0.1,-1182.8813537624653,0.0,0.0,1483.5263526439667,,,,,,,,,,,,,,,,,,,,,-560.372701905522,439.1336080556354,0.006979034965020993,-1170.0903013233612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,627.0,19.0,37.0,8198.0,0.1,-459.8583964532443,0.0,0.0,1487.1863033771515,,,,,,,,,,,,,,,,,,,,,-110.2696259552731,147.11449695913043,0.008964083874125915,-456.69134629414106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,667.0,20.0,40.0,8238.0,0.1,-1783.1233139479352,0.0,0.0,1491.1146547794342,,,,,,,,,,,,,,,,,,,,,-871.7311512129979,613.9410617757268,0.007972055930055972,-1751.7558277991857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,27.0,1.0,27.0,8265.0,0.1,-1213.9003400981624,0.0,0.0,1560.0835494995117,,,,,,,,,,,,,,,,,,,,,-570.5530610083807,443.0625354979699,0.006979034965020993,-1200.895998552041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,59.0,2.0,32.0,8297.0,0.1,-590.595511598608,0.0,0.0,1563.2533690929413,,,,,,,,,,,,,,,,,,,,,-188.21991920184445,191.57072309512935,0.007972055930055972,-585.7433751911561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,86.0,3.0,27.0,8324.0,0.1,-326.8089059157984,0.0,0.0,1566.0636904239655,,,,,,,,,,,,,,,,,,,,,-89.81930250350288,103.81871676726705,0.008964083874125915,-325.0335267682132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,108.0,4.0,22.0,8346.0,0.1,-285.18324777714804,0.0,0.0,1568.7100024223328,,,,,,,,,,,,,,,,,,,,,-156.14235510118613,116.42909165344953,0.005985019985005999,-285.4491115399113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,133.0,5.0,25.0,8371.0,0.1,-845.9203921586783,0.0,0.0,1571.337244272232,,,,,,,,,,,,,,,,,,,,,-267.04818599848505,285.8567658521762,0.006979034965020993,-840.9251969774742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,162.0,6.0,29.0,8400.0,0.1,-2428.0108671401713,0.0,0.0,1574.264523267746,,,,,,,,,,,,,,,,,,,,,-908.4095914769324,866.8429277889362,0.007972055930055972,-2406.4775375849736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,186.0,7.0,24.0,8424.0,0.1,-3336.527887939854,0.0,0.0,1576.7698338031769,,,,,,,,,,,,,,,,,,,,,-1312.7695881032262,1161.8335527847044,0.005985019985005999,-3311.6413889619125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,211.0,8.0,25.0,8449.0,0.1,-4127.893005362508,0.0,0.0,1579.3163323402405,,,,,,,,,,,,,,,,,,,,,-1651.338732498108,1435.0898262450453,0.005985019985005999,-4094.7950323196646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,240.0,9.0,29.0,8478.0,0.1,-4089.16384519428,0.0,0.0,1582.4859583377838,,,,,,,,,,,,,,,,,,,,,-1566.6462332614049,1398.3699528397165,0.006979034965020993,-4051.8307140270426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,264.0,10.0,24.0,8502.0,0.1,-3627.4085298330115,0.0,0.0,1584.9784440994263,,,,,,,,,,,,,,,,,,,,,-1483.8010604636086,1307.2744838473354,0.006979034965020993,-3598.9916887677327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,309.0,11.0,45.0,8547.0,0.1,-6244.688185071183,0.0,0.0,1589.273576259613,,,,,,,,,,,,,,,,,,,,,-2748.925400373043,2070.6338384673313,0.007972055930055972,-6133.246902612722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,336.0,12.0,27.0,8574.0,0.1,-2716.2592813006645,0.0,0.0,1592.1032509803772,,,,,,,,,,,,,,,,,,,,,-1045.04360373954,939.3024699558101,0.006979034965020993,-2693.42726510264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,372.0,13.0,36.0,8610.0,0.1,-5944.232025090789,0.0,0.0,1595.9035522937775,,,,,,,,,,,,,,,,,,,,,-2278.7492303516256,2031.0064528624214,0.008964083874125915,-5873.939056973023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,404.0,14.0,32.0,8642.0,0.1,-5294.430653929507,0.0,0.0,1599.0356986522675,,,,,,,,,,,,,,,,,,,,,-2044.6706651197496,1809.6990514801485,0.007972055930055972,-5239.474902976727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,431.0,15.0,27.0,8669.0,0.1,-4208.114969467967,0.0,0.0,1601.8644623756409,,,,,,,,,,,,,,,,,,,,,-1843.6952404572016,1463.349042189904,0.005985019985005999,-4166.664360031326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,457.0,16.0,26.0,8695.0,0.1,-3246.9570450999786,0.0,0.0,1604.6218492984772,,,,,,,,,,,,,,,,,,,,,-1371.490276968481,1159.6243432565218,0.006979034965020993,-3217.73054125076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,486.0,17.0,29.0,8724.0,0.1,-1426.585506935882,0.0,0.0,1607.5459666252136,,,,,,,,,,,,,,,,,,,,,-621.5476748154944,512.522202614095,0.007972055930055972,-1411.3819769381316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,523.0,18.0,37.0,8761.0,0.1,-1576.2325511971212,0.0,0.0,1611.50838971138,,,,,,,,,,,,,,,,,,,,,-795.3254302636465,569.2699028480921,0.007972055930055972,-1549.9037679094165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,550.0,19.0,27.0,8788.0,0.1,-1258.0847827813886,0.0,0.0,1614.3238909244537,,,,,,,,,,,,,,,,,,,,,-630.3192468127514,453.81826473792046,0.005985019985005999,-1243.5520236126458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,576.0,20.0,26.0,8814.0,0.1,-1259.0175709607706,0.0,0.0,1617.0847730636597,,,,,,,,,,,,,,,,,,,,,-592.7517500678017,468.1241749121037,0.006979034965020993,-1246.0969733086513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,11.0,0.0,0.0,27.0,1.0,27.0,8841.0,0.1,-1271.6594389883098,0.0,0.0,1677.5032334327698,,,,,,,,,,,,,,,,,,,,,-604.251631015618,470.27914705171463,0.006979034965020993,-1257.8591053023874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11.0,0.0,0.0,55.0,2.0,28.0,8869.0,0.1,-548.1587088093928,0.0,0.0,1680.3349573612213,,,,,,,,,,,,,,,,,,,,,-191.4729858274854,178.44451829766902,0.005985019985005999,-543.8846907029383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11.0,0.0,0.0,84.0,3.0,29.0,8898.0,0.1,-336.42123646722047,0.0,0.0,1683.268946647644,,,,,,,,,,,,,,,,,,,,,-88.21715789247062,105.74015836393487,0.008964083874125915,-334.5316676920549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11.0,0.0,0.0,107.0,4.0,23.0,8921.0,0.1,-248.18105697219204,0.0,0.0,1685.7788352966309,,,,,,,,,,,,,,,,,,,,,-124.82897802265981,103.56956511016853,0.006979034965020993,-247.2231797862572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,11.0,0.0,0.0,154.0,5.0,47.0,8968.0,0.1,-2613.532171179275,0.0,0.0,1690.2454595565796,,,,,,,,,,,,,,,,,,,,,-1120.2962678232689,864.0400725716238,0.00995511979025179,-2566.0076959758376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,0.0,0.0,180.0,6.0,26.0,8994.0,0.1,-2090.5914178649027,0.0,0.0,1693.1507573127747,,,,,,,,,,,,,,,,,,,,,-794.9379486220945,757.1752942856734,0.006979034965020993,-2074.069095322279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11.0,0.0,0.0,207.0,7.0,27.0,9021.0,0.1,-3787.740864114113,0.0,0.0,1695.945063829422,,,,,,,,,,,,,,,,,,,,,-1480.5725331682804,1311.293758314894,0.006979034965020993,-3755.272194836048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,0.0,237.0,8.0,30.0,9051.0,0.1,-5082.636263445229,0.0,0.0,1698.9836101531982,,,,,,,,,,,,,,,,,,,,,-2024.1753681702041,1746.38623254063,0.006979034965020993,-5031.969910250715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11.0,0.0,0.0,264.0,9.0,27.0,9078.0,0.1,-3494.3696601905012,0.0,0.0,1701.7472307682037,,,,,,,,,,,,,,,,,,,,,-1259.716601041229,1213.2541492266676,0.007972055930055972,-3467.2884215170025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,0.0,0.0,292.0,10.0,28.0,9106.0,0.1,-4247.208961193651,0.0,0.0,1704.831705570221,,,,,,,,,,,,,,,,,,,,,-1725.3312953601333,1512.5649056297977,0.007972055930055972,-4207.310097809091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,11.0,0.0,0.0,319.0,11.0,27.0,9133.0,0.1,-2379.5613018487497,0.0,0.0,1707.6865735054016,,,,,,,,,,,,,,,,,,,,,-870.0490086303133,813.557039776753,0.006979034965020993,-2360.789196218976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,0.0,0.0,347.0,12.0,28.0,9161.0,0.1,-2738.8988015633004,0.0,0.0,1710.51109957695,,,,,,,,,,,,,,,,,,,,,-1014.1225055148577,950.6763527897848,0.007972055930055972,-2715.932520517401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11.0,0.0,0.0,379.0,13.0,32.0,9193.0,0.1,-5175.3354984269245,0.0,0.0,1713.7328057289124,,,,,,,,,,,,,,,,,,,,,-2011.205544029263,1779.43979648321,0.007972055930055972,-5121.214228260282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,0.0,0.0,409.0,14.0,30.0,9223.0,0.1,-5046.488852944942,0.0,0.0,1716.7780575752258,,,,,,,,,,,,,,,,,,,,,-1989.9382103388605,1724.2745238055859,0.006979034965020993,-4996.779268392293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11.0,0.0,0.0,449.0,15.0,40.0,9263.0,0.1,-5411.51528713031,0.0,0.0,1720.8547627925873,,,,,,,,,,,,,,,,,,,,,-2073.131268533133,1884.166681790121,0.011934219505791075,-5339.263223572912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11.0,0.0,0.0,477.0,16.0,28.0,9291.0,0.1,-3474.0997015342705,0.0,0.0,1723.7244701385498,,,,,,,,,,,,,,,,,,,,,-1435.1558889550226,1245.0733247522032,0.007972055930055972,-3440.793482815681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11.0,0.0,0.0,502.0,17.0,25.0,9316.0,0.1,-1414.8107997010877,0.0,0.0,1726.4120225906372,,,,,,,,,,,,,,,,,,,,,-660.1494319339673,510.1978729063162,0.005985019985005999,-1401.1078785519637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11.0,0.0,0.0,537.0,18.0,35.0,9351.0,0.1,-1398.1411235099713,0.0,0.0,1729.9171330928802,,,,,,,,,,,,,,,,,,,,,-650.2362091294726,507.6500686573015,0.008964083874125915,-1378.1377535598058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11.0,0.0,0.0,567.0,19.0,30.0,9381.0,0.1,-1454.8273967509513,0.0,0.0,1732.9372804164886,,,,,,,,,,,,,,,,,,,,,-707.486560748817,527.4199945079932,0.006979034965020993,-1436.4743120783314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,11.0,0.0,0.0,596.0,20.0,29.0,9410.0,0.1,-1361.6776490990005,0.0,0.0,1736.0985000133514,,,,,,,,,,,,,,,,,,,,,-614.1329307168664,502.32466353510483,0.007972055930055972,-1346.5595666820082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,12.0,0.0,0.0,27.0,1.0,27.0,9437.0,0.1,-1258.2842502891338,0.0,0.0,1797.51424574852,,,,,,,,,,,,,,,,,,,,,-597.0737956549747,462.93133566616973,0.006979034965020993,-1244.6513157867066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
